company_industry,llm_role_category_clean,skill,skill_label,postings_with_skill,total_group_postings,skill_share,skill_share_pct
Other / Unknown,Reporting Analyst,skill_python,Python,0,5,0,0
Other / Unknown,Reporting Analyst,skill_r,R,0,5,0,0
Other / Unknown,Reporting Analyst,skill_sas,Sas,0,5,0,0
Other / Unknown,Reporting Analyst,skill_sql,Sql,0,5,0,0
Other / Unknown,Reporting Analyst,skill_statistics,Statistics,0,5,0,0
Other / Unknown,Reporting Analyst,skill_tableau,Tableau,0,5,0,0
Real Estate,Analytics Manager,skill_data_analysis,Data Analysis,1,1,1,100
Real Estate,Analytics Manager,skill_cloud,Cloud,0,1,0,0
Real Estate,Analytics Manager,skill_communication,Communication,0,1,0,0
Real Estate,Analytics Manager,skill_data_visualization,Data Visualization,0,1,0,0
Real Estate,Analytics Manager,skill_database,Database,0,1,0,0
Real Estate,Analytics Manager,skill_etl,Etl,0,1,0,0
Real Estate,Analytics Manager,skill_excel,Excel,0,1,0,0
Real Estate,Analytics Manager,skill_machine_learning,Machine Learning,0,1,0,0
Real Estate,Analytics Manager,skill_powerbi,Powerbi,0,1,0,0
Real Estate,Analytics Manager,skill_python,Python,0,1,0,0
Real Estate,Analytics Manager,skill_r,R,0,1,0,0
Real Estate,Analytics Manager,skill_reporting,Reporting,0,1,0,0
Real Estate,Analytics Manager,skill_sas,Sas,0,1,0,0
Real Estate,Analytics Manager,skill_sql,Sql,0,1,0,0
Real Estate,Analytics Manager,skill_statistics,Statistics,0,1,0,0
Real Estate,Analytics Manager,skill_tableau,Tableau,0,1,0,0
Real Estate,Business Analyst,skill_cloud,Cloud,0,1,0,0
Real Estate,Business Analyst,skill_communication,Communication,0,1,0,0
Real Estate,Business Analyst,skill_data_analysis,Data Analysis,0,1,0,0
Real Estate,Business Analyst,skill_data_visualization,Data Visualization,0,1,0,0
Real Estate,Business Analyst,skill_database,Database,0,1,0,0
Real Estate,Business Analyst,skill_etl,Etl,0,1,0,0
Real Estate,Business Analyst,skill_excel,Excel,0,1,0,0
Real Estate,Business Analyst,skill_machine_learning,Machine Learning,0,1,0,0
Real Estate,Business Analyst,skill_powerbi,Powerbi,0,1,0,0
Real Estate,Business Analyst,skill_python,Python,0,1,0,0
Real Estate,Business Analyst,skill_r,R,0,1,0,0
Real Estate,Business Analyst,skill_reporting,Reporting,0,1,0,0
Real Estate,Business Analyst,skill_sas,Sas,0,1,0,0
Real Estate,Business Analyst,skill_sql,Sql,0,1,0,0
Real Estate,Business Analyst,skill_statistics,Statistics,0,1,0,0
Real Estate,Business Analyst,skill_tableau,Tableau,0,1,0,0
Real Estate,Data Analyst,skill_reporting,Reporting,2,3,0.6666666666666666,66.66666666666666
Real Estate,Data Analyst,skill_cloud,Cloud,0,3,0,0
Real Estate,Data Analyst,skill_communication,Communication,0,3,0,0
Real Estate,Data Analyst,skill_data_analysis,Data Analysis,0,3,0,0
Real Estate,Data Analyst,skill_data_visualization,Data Visualization,0,3,0,0
Real Estate,Data Analyst,skill_database,Database,0,3,0,0
Real Estate,Data Analyst,skill_etl,Etl,0,3,0,0
Real Estate,Data Analyst,skill_excel,Excel,0,3,0,0
Real Estate,Data Analyst,skill_machine_learning,Machine Learning,0,3,0,0
Real Estate,Data Analyst,skill_powerbi,Powerbi,0,3,0,0
Real Estate,Data Analyst,skill_python,Python,0,3,0,0
Real Estate,Data Analyst,skill_r,R,0,3,0,0
Real Estate,Data Analyst,skill_sas,Sas,0,3,0,0
Real Estate,Data Analyst,skill_sql,Sql,0,3,0,0
Real Estate,Data Analyst,skill_statistics,Statistics,0,3,0,0
Real Estate,Data Analyst,skill_tableau,Tableau,0,3,0,0
Real Estate,Data Engineer,skill_cloud,Cloud,0,2,0,0
Real Estate,Data Engineer,skill_communication,Communication,0,2,0,0
Real Estate,Data Engineer,skill_data_analysis,Data Analysis,0,2,0,0
Real Estate,Data Engineer,skill_data_visualization,Data Visualization,0,2,0,0
Real Estate,Data Engineer,skill_database,Database,0,2,0,0
Real Estate,Data Engineer,skill_etl,Etl,0,2,0,0
Real Estate,Data Engineer,skill_excel,Excel,0,2,0,0
Real Estate,Data Engineer,skill_machine_learning,Machine Learning,0,2,0,0
Real Estate,Data Engineer,skill_powerbi,Powerbi,0,2,0,0
Real Estate,Data Engineer,skill_python,Python,0,2,0,0
Real Estate,Data Engineer,skill_r,R,0,2,0,0
Real Estate,Data Engineer,skill_reporting,Reporting,0,2,0,0
Real Estate,Data Engineer,skill_sas,Sas,0,2,0,0
Real Estate,Data Engineer,skill_sql,Sql,0,2,0,0
Real Estate,Data Engineer,skill_statistics,Statistics,0,2,0,0
Real Estate,Data Engineer,skill_tableau,Tableau,0,2,0,0
Real Estate,Financial Analyst,skill_data_analysis,Data Analysis,1,3,0.3333333333333333,33.33333333333333
Real Estate,Financial Analyst,skill_cloud,Cloud,0,3,0,0
Real Estate,Financial Analyst,skill_communication,Communication,0,3,0,0
Real Estate,Financial Analyst,skill_data_visualization,Data Visualization,0,3,0,0
Real Estate,Financial Analyst,skill_database,Database,0,3,0,0
Real Estate,Financial Analyst,skill_etl,Etl,0,3,0,0
Real Estate,Financial Analyst,skill_excel,Excel,0,3,0,0
Real Estate,Financial Analyst,skill_machine_learning,Machine Learning,0,3,0,0
Real Estate,Financial Analyst,skill_powerbi,Powerbi,0,3,0,0
Real Estate,Financial Analyst,skill_python,Python,0,3,0,0
Real Estate,Financial Analyst,skill_r,R,0,3,0,0
Real Estate,Financial Analyst,skill_reporting,Reporting,0,3,0,0
Real Estate,Financial Analyst,skill_sas,Sas,0,3,0,0
Real Estate,Financial Analyst,skill_sql,Sql,0,3,0,0
Real Estate,Financial Analyst,skill_statistics,Statistics,0,3,0,0
Real Estate,Financial Analyst,skill_tableau,Tableau,0,3,0,0
Real Estate,Market Research Analyst,skill_cloud,Cloud,0,2,0,0
Real Estate,Market Research Analyst,skill_communication,Communication,0,2,0,0
Real Estate,Market Research Analyst,skill_data_analysis,Data Analysis,0,2,0,0
Real Estate,Market Research Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Real Estate,Market Research Analyst,skill_database,Database,0,2,0,0
Real Estate,Market Research Analyst,skill_etl,Etl,0,2,0,0
Real Estate,Market Research Analyst,skill_excel,Excel,0,2,0,0
Real Estate,Market Research Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Real Estate,Market Research Analyst,skill_powerbi,Powerbi,0,2,0,0
Real Estate,Market Research Analyst,skill_python,Python,0,2,0,0
Real Estate,Market Research Analyst,skill_r,R,0,2,0,0
Real Estate,Market Research Analyst,skill_reporting,Reporting,0,2,0,0
Real Estate,Market Research Analyst,skill_sas,Sas,0,2,0,0
Real Estate,Market Research Analyst,skill_sql,Sql,0,2,0,0
Real Estate,Market Research Analyst,skill_statistics,Statistics,0,2,0,0
Real Estate,Market Research Analyst,skill_tableau,Tableau,0,2,0,0
Real Estate,Other Data/Analytics Role,skill_cloud,Cloud,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_communication,Communication,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_data_analysis,Data Analysis,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_data_visualization,Data Visualization,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_database,Database,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_etl,Etl,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_excel,Excel,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_machine_learning,Machine Learning,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_powerbi,Powerbi,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_python,Python,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_r,R,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_reporting,Reporting,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_sas,Sas,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_sql,Sql,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_statistics,Statistics,0,1,0,0
Real Estate,Other Data/Analytics Role,skill_tableau,Tableau,0,1,0,0
Real Estate,Product Analyst,skill_cloud,Cloud,0,8,0,0
Real Estate,Product Analyst,skill_communication,Communication,0,8,0,0
Real Estate,Product Analyst,skill_data_analysis,Data Analysis,0,8,0,0
Real Estate,Product Analyst,skill_data_visualization,Data Visualization,0,8,0,0
Real Estate,Product Analyst,skill_database,Database,0,8,0,0
Real Estate,Product Analyst,skill_etl,Etl,0,8,0,0
Real Estate,Product Analyst,skill_excel,Excel,0,8,0,0
Real Estate,Product Analyst,skill_machine_learning,Machine Learning,0,8,0,0
Real Estate,Product Analyst,skill_powerbi,Powerbi,0,8,0,0
Real Estate,Product Analyst,skill_python,Python,0,8,0,0
Real Estate,Product Analyst,skill_r,R,0,8,0,0
Real Estate,Product Analyst,skill_reporting,Reporting,0,8,0,0
Real Estate,Product Analyst,skill_sas,Sas,0,8,0,0
Real Estate,Product Analyst,skill_sql,Sql,0,8,0,0
Real Estate,Product Analyst,skill_statistics,Statistics,0,8,0,0
Real Estate,Product Analyst,skill_tableau,Tableau,0,8,0,0
Retail / E-commerce,Analytics Manager,skill_data_analysis,Data Analysis,17,18,0.9444444444444444,94.44444444444444
Retail / E-commerce,Analytics Manager,skill_reporting,Reporting,7,18,0.3888888888888889,38.88888888888889
Retail / E-commerce,Analytics Manager,skill_communication,Communication,1,18,0.05555555555555555,5.555555555555555
Retail / E-commerce,Analytics Manager,skill_cloud,Cloud,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_data_visualization,Data Visualization,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_database,Database,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_etl,Etl,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_excel,Excel,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_machine_learning,Machine Learning,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_powerbi,Powerbi,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_python,Python,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_r,R,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_sas,Sas,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_sql,Sql,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_statistics,Statistics,0,18,0,0
Retail / E-commerce,Analytics Manager,skill_tableau,Tableau,0,18,0,0
Retail / E-commerce,Data Analyst,skill_data_analysis,Data Analysis,2,4,0.5,50
Retail / E-commerce,Data Analyst,skill_data_visualization,Data Visualization,1,4,0.25,25
Retail / E-commerce,Data Analyst,skill_reporting,Reporting,1,4,0.25,25
Retail / E-commerce,Data Analyst,skill_cloud,Cloud,0,4,0,0
Retail / E-commerce,Data Analyst,skill_communication,Communication,0,4,0,0
Retail / E-commerce,Data Analyst,skill_database,Database,0,4,0,0
Retail / E-commerce,Data Analyst,skill_etl,Etl,0,4,0,0
Retail / E-commerce,Data Analyst,skill_excel,Excel,0,4,0,0
Retail / E-commerce,Data Analyst,skill_machine_learning,Machine Learning,0,4,0,0
Retail / E-commerce,Data Analyst,skill_powerbi,Powerbi,0,4,0,0
Retail / E-commerce,Data Analyst,skill_python,Python,0,4,0,0
Retail / E-commerce,Data Analyst,skill_r,R,0,4,0,0
Retail / E-commerce,Data Analyst,skill_sas,Sas,0,4,0,0
Retail / E-commerce,Data Analyst,skill_sql,Sql,0,4,0,0
Retail / E-commerce,Data Analyst,skill_statistics,Statistics,0,4,0,0
Retail / E-commerce,Data Analyst,skill_tableau,Tableau,0,4,0,0
Retail / E-commerce,Data Engineer,skill_data_analysis,Data Analysis,1,1,1,100
Retail / E-commerce,Data Engineer,skill_etl,Etl,1,1,1,100
Retail / E-commerce,Data Engineer,skill_cloud,Cloud,0,1,0,0
Retail / E-commerce,Data Engineer,skill_communication,Communication,0,1,0,0
Retail / E-commerce,Data Engineer,skill_data_visualization,Data Visualization,0,1,0,0
Retail / E-commerce,Data Engineer,skill_database,Database,0,1,0,0
Retail / E-commerce,Data Engineer,skill_excel,Excel,0,1,0,0
Retail / E-commerce,Data Engineer,skill_machine_learning,Machine Learning,0,1,0,0
Retail / E-commerce,Data Engineer,skill_powerbi,Powerbi,0,1,0,0
Retail / E-commerce,Data Engineer,skill_python,Python,0,1,0,0
Retail / E-commerce,Data Engineer,skill_r,R,0,1,0,0
Retail / E-commerce,Data Engineer,skill_reporting,Reporting,0,1,0,0
Retail / E-commerce,Data Engineer,skill_sas,Sas,0,1,0,0
Retail / E-commerce,Data Engineer,skill_sql,Sql,0,1,0,0
Retail / E-commerce,Data Engineer,skill_statistics,Statistics,0,1,0,0
Retail / E-commerce,Data Engineer,skill_tableau,Tableau,0,1,0,0
Retail / E-commerce,Data Scientist,skill_cloud,Cloud,1,1,1,100
Retail / E-commerce,Data Scientist,skill_communication,Communication,1,1,1,100
Retail / E-commerce,Data Scientist,skill_data_analysis,Data Analysis,1,1,1,100
Retail / E-commerce,Data Scientist,skill_data_visualization,Data Visualization,0,1,0,0
Retail / E-commerce,Data Scientist,skill_database,Database,0,1,0,0
Retail / E-commerce,Data Scientist,skill_etl,Etl,0,1,0,0
Retail / E-commerce,Data Scientist,skill_excel,Excel,0,1,0,0
Retail / E-commerce,Data Scientist,skill_machine_learning,Machine Learning,0,1,0,0
Retail / E-commerce,Data Scientist,skill_powerbi,Powerbi,0,1,0,0
Retail / E-commerce,Data Scientist,skill_python,Python,0,1,0,0
Retail / E-commerce,Data Scientist,skill_r,R,0,1,0,0
Retail / E-commerce,Data Scientist,skill_reporting,Reporting,0,1,0,0
Retail / E-commerce,Data Scientist,skill_sas,Sas,0,1,0,0
Retail / E-commerce,Data Scientist,skill_sql,Sql,0,1,0,0
Retail / E-commerce,Data Scientist,skill_statistics,Statistics,0,1,0,0
Retail / E-commerce,Data Scientist,skill_tableau,Tableau,0,1,0,0
Retail / E-commerce,Financial Analyst,skill_data_analysis,Data Analysis,4,6,0.6666666666666666,66.66666666666666
Retail / E-commerce,Financial Analyst,skill_reporting,Reporting,4,6,0.6666666666666666,66.66666666666666
Retail / E-commerce,Financial Analyst,skill_powerbi,Powerbi,1,6,0.16666666666666666,16.666666666666664
Retail / E-commerce,Financial Analyst,skill_statistics,Statistics,1,6,0.16666666666666666,16.666666666666664
Retail / E-commerce,Financial Analyst,skill_cloud,Cloud,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_communication,Communication,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_data_visualization,Data Visualization,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_database,Database,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_etl,Etl,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_excel,Excel,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_machine_learning,Machine Learning,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_python,Python,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_r,R,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_sas,Sas,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_sql,Sql,0,6,0,0
Retail / E-commerce,Financial Analyst,skill_tableau,Tableau,0,6,0,0
Retail / E-commerce,Market Research Analyst,skill_cloud,Cloud,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_communication,Communication,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_data_analysis,Data Analysis,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_data_visualization,Data Visualization,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_database,Database,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_etl,Etl,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_excel,Excel,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_machine_learning,Machine Learning,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_powerbi,Powerbi,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_python,Python,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_r,R,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_reporting,Reporting,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_sas,Sas,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_sql,Sql,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_statistics,Statistics,0,1,0,0
Retail / E-commerce,Market Research Analyst,skill_tableau,Tableau,0,1,0,0
Retail / E-commerce,Product Analyst,skill_cloud,Cloud,0,2,0,0
Retail / E-commerce,Product Analyst,skill_communication,Communication,0,2,0,0
Retail / E-commerce,Product Analyst,skill_data_analysis,Data Analysis,0,2,0,0
Retail / E-commerce,Product Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Retail / E-commerce,Product Analyst,skill_database,Database,0,2,0,0
Retail / E-commerce,Product Analyst,skill_etl,Etl,0,2,0,0
Retail / E-commerce,Product Analyst,skill_excel,Excel,0,2,0,0
Retail / E-commerce,Product Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Retail / E-commerce,Product Analyst,skill_powerbi,Powerbi,0,2,0,0
Retail / E-commerce,Product Analyst,skill_python,Python,0,2,0,0
Retail / E-commerce,Product Analyst,skill_r,R,0,2,0,0
Retail / E-commerce,Product Analyst,skill_reporting,Reporting,0,2,0,0
Retail / E-commerce,Product Analyst,skill_sas,Sas,0,2,0,0
Retail / E-commerce,Product Analyst,skill_sql,Sql,0,2,0,0
Retail / E-commerce,Product Analyst,skill_statistics,Statistics,0,2,0,0
Retail / E-commerce,Product Analyst,skill_tableau,Tableau,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_reporting,Reporting,2,2,1,100
Retail / E-commerce,Reporting Analyst,skill_data_analysis,Data Analysis,1,2,0.5,50
Retail / E-commerce,Reporting Analyst,skill_cloud,Cloud,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_communication,Communication,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_data_visualization,Data Visualization,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_database,Database,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_etl,Etl,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_excel,Excel,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_machine_learning,Machine Learning,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_powerbi,Powerbi,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_python,Python,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_r,R,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_sas,Sas,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_sql,Sql,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_statistics,Statistics,0,2,0,0
Retail / E-commerce,Reporting Analyst,skill_tableau,Tableau,0,2,0,0
Technology,Analytics Manager,skill_data_analysis,Data Analysis,37,37,1,100
Technology,Analytics Manager,skill_reporting,Reporting,6,37,0.16216216216216217,16.216216216216218
Technology,Analytics Manager,skill_cloud,Cloud,3,37,0.08108108108108109,8.108108108108109
Technology,Analytics Manager,skill_data_visualization,Data Visualization,2,37,0.05405405405405406,5.405405405405405
Technology,Analytics Manager,skill_r,R,2,37,0.05405405405405406,5.405405405405405
Technology,Analytics Manager,skill_sql,Sql,2,37,0.05405405405405406,5.405405405405405
Technology,Analytics Manager,skill_statistics,Statistics,2,37,0.05405405405405406,5.405405405405405
Technology,Analytics Manager,skill_communication,Communication,1,37,0.02702702702702703,2.7027027027027026
Technology,Analytics Manager,skill_database,Database,0,37,0,0
Technology,Analytics Manager,skill_etl,Etl,0,37,0,0
Technology,Analytics Manager,skill_excel,Excel,0,37,0,0
Technology,Analytics Manager,skill_machine_learning,Machine Learning,0,37,0,0
Technology,Analytics Manager,skill_powerbi,Powerbi,0,37,0,0
Technology,Analytics Manager,skill_python,Python,0,37,0,0
Technology,Analytics Manager,skill_sas,Sas,0,37,0,0
Technology,Analytics Manager,skill_tableau,Tableau,0,37,0,0
Technology,Business Analyst,skill_data_analysis,Data Analysis,32,75,0.4266666666666667,42.66666666666667
Technology,Business Analyst,skill_reporting,Reporting,11,75,0.14666666666666667,14.666666666666666
Technology,Business Analyst,skill_communication,Communication,9,75,0.12,12
Technology,Business Analyst,skill_data_visualization,Data Visualization,4,75,0.05333333333333334,5.333333333333334
Technology,Business Analyst,skill_tableau,Tableau,3,75,0.04,4
Technology,Business Analyst,skill_powerbi,Powerbi,2,75,0.02666666666666667,2.666666666666667
Technology,Business Analyst,skill_sql,Sql,2,75,0.02666666666666667,2.666666666666667
Technology,Business Analyst,skill_cloud,Cloud,1,75,0.013333333333333334,1.3333333333333335
Technology,Business Analyst,skill_excel,Excel,1,75,0.013333333333333334,1.3333333333333335
Technology,Business Analyst,skill_python,Python,1,75,0.013333333333333334,1.3333333333333335
Technology,Business Analyst,skill_statistics,Statistics,1,75,0.013333333333333334,1.3333333333333335
Technology,Business Analyst,skill_database,Database,0,75,0,0
Technology,Business Analyst,skill_etl,Etl,0,75,0,0
Technology,Business Analyst,skill_machine_learning,Machine Learning,0,75,0,0
Technology,Business Analyst,skill_r,R,0,75,0,0
Technology,Business Analyst,skill_sas,Sas,0,75,0,0
Technology,Business Intelligence,skill_reporting,Reporting,23,41,0.5609756097560976,56.09756097560976
Technology,Business Intelligence,skill_data_analysis,Data Analysis,20,41,0.4878048780487805,48.78048780487805
Technology,Business Intelligence,skill_data_visualization,Data Visualization,19,41,0.4634146341463415,46.34146341463415
Technology,Business Intelligence,skill_powerbi,Powerbi,7,41,0.17073170731707318,17.073170731707318
Technology,Business Intelligence,skill_sql,Sql,7,41,0.17073170731707318,17.073170731707318
Technology,Business Intelligence,skill_database,Database,6,41,0.14634146341463414,14.634146341463413
Technology,Business Intelligence,skill_tableau,Tableau,5,41,0.12195121951219512,12.195121951219512
Technology,Business Intelligence,skill_cloud,Cloud,1,41,0.024390243902439025,2.4390243902439024
Technology,Business Intelligence,skill_communication,Communication,1,41,0.024390243902439025,2.4390243902439024
Technology,Business Intelligence,skill_etl,Etl,1,41,0.024390243902439025,2.4390243902439024
Technology,Business Intelligence,skill_machine_learning,Machine Learning,1,41,0.024390243902439025,2.4390243902439024
Technology,Business Intelligence,skill_r,R,1,41,0.024390243902439025,2.4390243902439024
Technology,Business Intelligence,skill_excel,Excel,0,41,0,0
Technology,Business Intelligence,skill_python,Python,0,41,0,0
Technology,Business Intelligence,skill_sas,Sas,0,41,0,0
Technology,Business Intelligence,skill_statistics,Statistics,0,41,0,0
Technology,Data Analyst,skill_data_analysis,Data Analysis,46,102,0.45098039215686275,45.09803921568628
Technology,Data Analyst,skill_reporting,Reporting,26,102,0.2549019607843137,25.49019607843137
Technology,Data Analyst,skill_data_visualization,Data Visualization,22,102,0.21568627450980393,21.568627450980394
Technology,Data Analyst,skill_sql,Sql,18,102,0.17647058823529413,17.647058823529413
Technology,Data Analyst,skill_powerbi,Powerbi,13,102,0.12745098039215685,12.745098039215685
Technology,Data Analyst,skill_python,Python,10,102,0.09803921568627451,9.803921568627452
Technology,Data Analyst,skill_excel,Excel,9,102,0.08823529411764706,8.823529411764707
Technology,Data Analyst,skill_tableau,Tableau,7,102,0.06862745098039216,6.862745098039216
Technology,Data Analyst,skill_cloud,Cloud,6,102,0.058823529411764705,5.88235294117647
Technology,Data Analyst,skill_statistics,Statistics,6,102,0.058823529411764705,5.88235294117647
Technology,Data Analyst,skill_database,Database,5,102,0.049019607843137254,4.901960784313726
Technology,Data Analyst,skill_communication,Communication,4,102,0.0392156862745098,3.9215686274509802
Technology,Data Analyst,skill_etl,Etl,3,102,0.029411764705882353,2.941176470588235
Technology,Data Analyst,skill_r,R,3,102,0.029411764705882353,2.941176470588235
Technology,Data Analyst,skill_machine_learning,Machine Learning,1,102,0.00980392156862745,0.9803921568627451
Technology,Data Analyst,skill_sas,Sas,0,102,0,0
Technology,Data Engineer,skill_etl,Etl,66,133,0.49624060150375937,49.62406015037594
Technology,Data Engineer,skill_data_analysis,Data Analysis,54,133,0.40601503759398494,40.6015037593985
Technology,Data Engineer,skill_cloud,Cloud,47,133,0.3533834586466165,35.338345864661655
Technology,Data Engineer,skill_sql,Sql,42,133,0.3157894736842105,31.57894736842105
Technology,Data Engineer,skill_python,Python,37,133,0.2781954887218045,27.819548872180448
Technology,Data Engineer,skill_database,Database,27,133,0.20300751879699247,20.30075187969925
Technology,Data Engineer,skill_reporting,Reporting,18,133,0.13533834586466165,13.533834586466165
Technology,Data Engineer,skill_machine_learning,Machine Learning,11,133,0.08270676691729323,8.270676691729323
Technology,Data Engineer,skill_data_visualization,Data Visualization,5,133,0.03759398496240601,3.7593984962406015
Technology,Data Engineer,skill_communication,Communication,4,133,0.03007518796992481,3.007518796992481
Technology,Data Engineer,skill_excel,Excel,3,133,0.022556390977443608,2.2556390977443606
Technology,Data Engineer,skill_r,R,3,133,0.022556390977443608,2.2556390977443606
Technology,Data Engineer,skill_powerbi,Powerbi,2,133,0.015037593984962405,1.5037593984962405
Technology,Data Engineer,skill_tableau,Tableau,2,133,0.015037593984962405,1.5037593984962405
Technology,Data Engineer,skill_sas,Sas,1,133,0.007518796992481203,0.7518796992481203
Technology,Data Engineer,skill_statistics,Statistics,0,133,0,0
Technology,Data Scientist,skill_data_analysis,Data Analysis,36,88,0.4090909090909091,40.909090909090914
Technology,Data Scientist,skill_machine_learning,Machine Learning,36,88,0.4090909090909091,40.909090909090914
Technology,Data Scientist,skill_statistics,Statistics,20,88,0.22727272727272727,22.727272727272727
Technology,Data Scientist,skill_python,Python,16,88,0.18181818181818182,18.181818181818183
Technology,Data Scientist,skill_cloud,Cloud,12,88,0.13636363636363635,13.636363636363635
Technology,Data Scientist,skill_data_visualization,Data Visualization,6,88,0.06818181818181818,6.8181818181818175
Technology,Data Scientist,skill_etl,Etl,6,88,0.06818181818181818,6.8181818181818175
Technology,Data Scientist,skill_r,R,6,88,0.06818181818181818,6.8181818181818175
Technology,Data Scientist,skill_sql,Sql,6,88,0.06818181818181818,6.8181818181818175
Technology,Data Scientist,skill_reporting,Reporting,4,88,0.045454545454545456,4.545454545454546
Technology,Data Scientist,skill_communication,Communication,3,88,0.03409090909090909,3.4090909090909087
Technology,Data Scientist,skill_powerbi,Powerbi,3,88,0.03409090909090909,3.4090909090909087
Technology,Data Scientist,skill_database,Database,2,88,0.022727272727272728,2.272727272727273
Technology,Data Scientist,skill_tableau,Tableau,2,88,0.022727272727272728,2.272727272727273
Technology,Data Scientist,skill_sas,Sas,1,88,0.011363636363636364,1.1363636363636365
Technology,Data Scientist,skill_excel,Excel,0,88,0,0
Technology,Database Role,skill_database,Database,54,54,1,100
Technology,Database Role,skill_sql,Sql,23,54,0.42592592592592593,42.592592592592595
Technology,Database Role,skill_data_analysis,Data Analysis,12,54,0.2222222222222222,22.22222222222222
Technology,Database Role,skill_cloud,Cloud,9,54,0.16666666666666666,16.666666666666664
Technology,Database Role,skill_reporting,Reporting,5,54,0.09259259259259259,9.25925925925926
Technology,Database Role,skill_etl,Etl,2,54,0.037037037037037035,3.7037037037037033
Technology,Database Role,skill_data_visualization,Data Visualization,1,54,0.018518518518518517,1.8518518518518516
Technology,Database Role,skill_excel,Excel,1,54,0.018518518518518517,1.8518518518518516
Technology,Database Role,skill_powerbi,Powerbi,1,54,0.018518518518518517,1.8518518518518516
Technology,Database Role,skill_python,Python,1,54,0.018518518518518517,1.8518518518518516
Technology,Database Role,skill_communication,Communication,0,54,0,0
Technology,Database Role,skill_machine_learning,Machine Learning,0,54,0,0
Technology,Database Role,skill_r,R,0,54,0,0
Technology,Database Role,skill_sas,Sas,0,54,0,0
Technology,Database Role,skill_statistics,Statistics,0,54,0,0
Technology,Database Role,skill_tableau,Tableau,0,54,0,0
Technology,Financial Analyst,skill_data_analysis,Data Analysis,23,29,0.7931034482758621,79.3103448275862
